date,wind,hydroeletric,nuclear,solar,thermal
2020-12-30,178.666336,1078.3042060000007,44.504136,15.023413000000003,316.027214
2020-12-31,191.18430499999994,950.806888,44.499802,14.234649,312.136538
2021-01-01,169.57772599999998,837.9012940000002,44.514003,16.851269000000002,274.11291400000005
2021-01-02,160.59704099999993,920.1032060000002,44.496459,15.305503000000002,279.49611
2021-01-03,182.6267310000001,882.7895299999999,44.527971,13.502921000000002,259.860508
2021-01-04,187.01138000000006,1011.882812,44.541255,13.6433,336.300699
2021-01-05,209.10555300000004,1048.1231920000002,44.49058,15.933482,366.18217000000004
2021-01-06,175.97335700000008,1122.692669,44.393648999999996,16.623458,369.71637899999996
2021-01-07,158.81704299999998,1161.4382309999996,44.424597,15.020299000000001,367.467421
2021-01-08,157.19571699999997,1156.8463780000002,44.444074,15.49883,368.19323399999996
2021-01-09,143.25981500000003,1140.6200350000006,44.445625,14.649498999999999,318.4461750000002
2021-01-10,107.48413799999999,1068.9724100000003,44.331373,12.256151,301.988313
2021-01-11,95.43506700000002,1245.0740390000003,44.32324,14.060894999999999,352.97876199999996
2021-01-12,87.33115300000001,1242.7962270000003,44.316225,12.373495,366.38463400000006
2021-01-13,104.735564,1198.5880430000002,44.34868,12.453499,363.70160100000004
2021-01-14,169.169317,1104.7536249999998,44.371966,13.064948,357.6497969999999
2021-01-15,195.02250299999997,1069.2899860000002,44.356415999999996,14.556341999999999,360.14325899999994
2021-01-16,190.62531599999997,1030.972506,44.308285,12.187700999999999,329.04585499999996
2021-01-17,198.71956000000003,939.14205,44.327266,14.384520999999998,291.60316000000006
2021-01-18,180.21161799999996,1083.093179,44.500662,17.139384,354.81782599999997
2021-01-19,172.91170599999998,1089.7133840000008,44.578012,15.819597,364.55114699999996
2021-01-20,178.262903,1110.2372000000005,44.520830000000004,14.713382,348.10579500000006
2021-01-21,207.14333499999995,1108.668861,44.430127999999996,16.300072999999998,336.161045
2021-01-22,229.061497,1102.481401,44.182449000000005,16.573448999999997,334.60797499999995
2021-01-23,221.541525,1069.254048,44.3029,16.555015,274.97452200000004
2021-01-24,200.38350799999998,1017.8569570000003,44.274725,15.129909000000001,223.87675600000006
2021-01-25,197.16576100000003,1180.4167830000008,44.319581,15.745943999999998,292.39225200000004
2021-01-26,190.698345,1250.4553230000004,44.386789,16.585086999999998,284.36011800000006
2021-01-27,182.016902,1283.5156910000005,44.440573,17.059871999999995,277.94182
2021-01-28,178.10943500000002,1306.7476000000004,44.43854,16.406737,257.01593599999995
2021-01-29,172.14628799999994,1311.5286100000003,44.348096,15.35369,263.60800400000005
2021-01-30,211.16828900000002,1161.4494470000002,44.43724,15.285499,237.08415099999996
2021-01-31,190.19054800000012,1077.7930430000001,43.165435,15.724848,215.95487899999998
2021-02-01,191.735052,1285.285681,44.469002,15.150168999999996,240.745077
2021-02-02,158.52044999999998,1340.9221960000004,44.489021,15.451988999999998,252.517528
2021-02-03,169.084449,1338.1727670000002,44.41461,16.570956,262.18339
2021-02-04,166.485481,1334.7032500000005,44.296105,14.866760000000001,279.22242200000005
2021-02-05,152.627407,1275.9340780000002,44.272537,15.064893999999997,277.054391
2021-02-06,105.58750800000003,1177.0615380000004,44.263353,11.879032000000002,233.66029299999997
2021-02-07,89.26433400000002,1033.5831469999998,44.310455000000005,12.494995999999999,228.92166299999997
2021-02-08,96.04128199999998,1204.5890550000001,44.330697,11.912740999999999,265.8009109999999
2021-02-09,85.07107,1234.0670640000005,44.402885,13.248910999999998,277.296039
2021-02-10,144.77339900000007,1184.2366680000005,44.380382,14.642942,279.6583970000001
2021-02-11,207.80224000000007,1161.1179289999998,44.357303,13.398738999999999,259.8321399999999
2021-02-12,193.75723200000004,1167.6602329999996,44.338927999999996,14.002927,253.771993
2021-02-13,183.128218,1119.4144340000003,44.334961,14.739417000000001,207.15950600000002
2021-02-14,129.416848,1092.847169,44.384243999999995,13.274899,156.64028000000005
2021-02-15,87.71566200000001,1255.5417499999999,44.316214,12.061336,198.885909
2021-02-16,39.63839899999999,1291.132131,44.316534,11.298897,243.03986700000004
2021-02-17,53.13462799999999,1296.3189280000004,44.32262,10.524785000000001,272.82176300000003
2021-02-18,72.031508,1298.1752950000005,44.361735,12.012083,291.18314200000003
2021-02-19,63.03565099999999,1328.6546130000004,44.309712000000005,12.758073000000001,284.345705
2021-02-20,92.36859399999999,1301.4904359999998,43.995635,11.482075,185.08425499999998
2021-02-21,148.123375,1131.631853,42.290338,13.079324,167.981401
2021-02-22,161.84867899999995,1293.1516760000004,44.283064,15.983183999999998,235.72319499999998
2021-02-23,93.64603699999999,1380.3717660000004,44.277625,14.363319,248.97710099999995
2021-02-24,84.781544,1395.7337360000001,44.25139,14.077635999999998,244.44530700000004
2021-02-25,104.83953699999998,1353.2125270000001,44.230179,13.402685000000004,231.25478300000006
2021-02-26,109.97123899999998,1338.7387980000005,44.272722,10.150219000000002,228.543289
2021-02-27,139.559437,1240.3507180000004,44.255731000000004,11.277370000000001,144.34859100000003
2021-02-28,174.0146729999999,1079.2539610000001,44.285387,11.592151999999999,130.333881
2021-03-01,185.77745600000003,1252.568222,44.284890000000004,14.858775000000001,173.881786
2021-03-02,190.65891899999997,1286.780341,44.341726,16.357969,203.62188200000003
2021-03-03,181.497215,1324.070154,44.339456999999996,18.396662000000003,217.33735899999996
2021-03-04,173.66481300000004,1332.0122319999998,44.39446,18.508839,219.06723199999993
2021-03-05,153.87045200000003,1326.7638689999997,44.443554,18.692044,221.99314600000002
2021-03-06,121.42774500000004,1257.7677390000003,44.458003,18.489935,179.21173399999998
2021-03-07,90.960906,1159.2502859999995,44.337841,16.300946,174.426191
2021-03-08,88.82363000000002,1359.7509539999999,44.321198,16.143226000000002,215.31538
2021-03-09,99.79905900000003,1367.896226999999,44.387040999999996,15.133055000000002,222.08732499999996
2021-03-10,98.21907000000002,1368.549478,44.417557,14.696877999999998,222.95649699999996
2021-03-11,123.57420900000001,1370.8043289999998,44.461968,16.985416,220.010895
2021-03-12,135.76760499999997,1372.5746539999996,44.471734999999995,18.887224,226.918727
2021-03-13,135.12906799999996,1238.1101159999998,44.508247,19.081165,229.715563
2021-03-14,139.91546999999997,1153.6863650000003,44.309803,18.730742,191.609014
2021-03-15,126.97103700000004,1386.94041,44.363844,19.196005999999997,208.11087199999994
2021-03-16,133.52516699999998,1414.565867,44.349671,17.714916,229.008925
2021-03-17,154.21046500000003,1381.8992899999998,44.367528,18.808097,225.44156800000007
2021-03-18,131.29088600000003,1384.964365,44.391329,15.979169,218.87185300000002
2021-03-19,160.09945199999999,1337.5380570000004,44.359573999999995,16.681788,213.90581500000002
2021-03-20,176.54853300000005,1198.063255,44.358877,17.245996,209.682556
2021-03-21,187.74104900000003,1103.457929,44.299073,18.562762,186.91793
2021-03-22,127.53919600000002,1383.6535269999995,44.275862000000004,19.906392999999998,213.245873
2021-03-23,135.84466899999995,1397.8817620000002,44.159508,19.484897,218.783
2021-03-24,161.46737400000004,1359.0796420000004,44.180631000000005,20.691822,227.227713
2021-03-25,154.581113,1374.8275640000004,44.242117,18.843740999999998,227.52483699999996
2021-03-26,122.55471499999997,1406.488376,44.266646,17.084609999999998,227.797832
2021-03-27,79.908769,1310.4269959999997,44.124752,18.494386,239.91749
2021-03-28,68.94463500000003,1188.767035,44.140191,19.806982,237.45011400000004
2021-03-29,74.777979,1406.1782769999998,44.152479,19.489408,239.611786
2021-03-30,99.524012,1369.6078449999995,44.078508,19.133408999999997,240.00436700000003
2021-03-31,96.35232800000001,1318.1336999999996,44.132066,18.155451000000003,245.76223499999998
2021-04-01,102.31216600000002,1260.0215839999996,44.174766000000005,17.128502,247.81734500000007
2021-04-02,97.17001599999999,1145.1682819999999,44.223188,15.956808000000002,180.64572400000006
2021-04-03,150.59298800000002,1112.4441000000002,44.364876,19.770283000000003,180.326213
2021-04-04,200.41290099999998,1004.1445470000004,44.369612000000004,16.337496,175.969543
2021-04-05,221.89828500000002,1177.2581409999996,44.367141000000004,20.040802000000006,224.83401299999994
2021-04-06,184.20703000000006,1237.8887119999997,44.383318,20.278537,238.08745500000003
2021-04-07,223.26654500000004,1189.918353,44.366566,19.586967,239.32737199999997
2021-04-08,263.5244059999999,1139.0166279999994,44.375169,19.920937,243.16518299999993
2021-04-09,240.26681800000011,1181.2818679999998,44.321929999999995,17.202757000000002,246.950144
2021-04-10,209.56223600000004,1101.2087909999998,44.117586,19.582945,242.93469900000002
2021-04-11,182.641635,1019.2258229999998,43.849269,19.201417000000003,216.765699
2021-04-12,139.65979399999992,1263.9242859999995,43.778735,19.245462,246.98414400000004
2021-04-13,124.330834,1289.8784869999995,43.68112,20.049463999999997,256.980767
2021-04-14,137.24892499999999,1263.0775989999993,43.570178,16.881971,254.49215600000005
2021-04-15,200.27571700000001,1202.9848459999996,43.591117,19.480504999999997,242.39015000000006
2021-04-16,177.45263199999997,1224.0130089999998,42.04754,20.445145999999998,246.04025600000003
2021-04-17,126.33212200000001,1196.7098589999991,29.082639,18.465192000000002,215.64654400000003
2021-04-18,134.26279699999995,1047.4804929999996,29.06623,15.465836999999999,213.61514700000004
2021-04-19,84.342237,1265.4329870000004,29.048196,12.103739,258.10408400000006
2021-04-20,60.15230999999999,1272.817536,28.979782,18.186529999999998,280.699992
2021-04-21,66.28777800000002,1173.6955389999998,29.013468,17.612291,279.035263
2021-04-22,66.91474600000001,1258.365397,29.096515,16.500871,282.946939
2021-04-23,103.16244699999996,1222.3736329999995,29.087832,17.657232,278.8557200000001
2021-04-24,150.208958,1114.1101619999997,29.061538,19.391021,239.778841
2021-04-25,130.544816,1025.4924160000003,29.056204,14.838293999999998,230.519046
2021-04-26,171.44206499999999,1175.6041429999996,29.059186,20.641857000000005,264.40995499999997
2021-04-27,159.21025099999994,1219.4685779999998,29.061899,18.559733999999995,265.810537
2021-04-28,138.29801199999997,1221.2251070000007,29.101435,21.127765,275.01683299999996
2021-04-29,154.555878,1200.3749429999996,29.088896,19.34658,263.968907
2021-04-30,205.78940299999996,1128.3238229999997,29.109958,17.817522999999998,259.496839
2021-05-01,187.23821,1026.339294,29.139598,8.418716,182.56193399999995
2021-05-02,129.94500700000003,1022.7026699999998,29.093021,16.120334999999997,181.07618900000006
2021-05-03,158.87288500000003,1171.1007240000004,29.103753,20.738775999999998,243.80962800000003
2021-05-04,127.75068400000002,1210.551162,29.103133,20.12778,284.92858599999994
2021-05-05,114.70318799999998,1226.172001,29.101758,18.159538,302.514875
2021-05-06,155.73351300000002,1182.454747,29.087156,17.335720000000002,309.7008180000001
2021-05-07,126.97670299999997,1203.3180369999998,29.085961,18.820798999999997,284.360995
2021-05-08,182.222818,1090.610651,29.088477,18.303728999999997,208.08763199999999
2021-05-09,207.26187800000005,914.433909,29.096699,17.482569,200.69114800000003
2021-05-10,205.43045100000006,1121.890681,29.154677,19.150686999999998,239.44622999999996
2021-05-11,190.53384500000004,1126.3679009999998,29.180672,20.246094999999993,292.868218
2021-05-12,155.070388,1161.8686129999996,29.15462,18.938157999999994,302.84595199999995
2021-05-13,132.160698,1164.6410270000001,29.114877,17.254634999999997,307.7706589999999
2021-05-14,176.13487199999997,1120.7734110000001,29.194516,17.531453,301.4278
2021-05-15,179.36396100000005,1080.0640399999997,29.186892,13.562508999999997,228.94336299999998
2021-05-16,185.81574399999997,955.7933750000002,29.128233,13.711616999999999,215.92712399999996
2021-05-17,175.74784199999996,1102.997938,29.134126,18.223560999999997,294.57313200000004
2021-05-18,105.54211700000002,1161.7349499999998,31.695394999999998,18.034414,336.59113299999996
2021-05-19,129.51889899999998,1126.1461929999996,35.368892,19.510112999999997,343.651156
2021-05-20,156.78967499999996,1109.1298199999999,35.961122,21.23993,357.513648
2021-05-21,211.28644200000008,1099.2008399999995,36.448064,20.751074999999997,347.3086119999999
2021-05-22,206.73410799999996,995.769817,41.810385,17.564847,299.94599200000005
2021-05-23,209.59460600000006,890.3524229999999,44.58448,12.444610999999998,268.6681249999999
2021-05-24,203.34258100000002,1075.3650689999993,44.746674,21.170303,281.52520899999996
2021-05-25,206.50513100000006,1084.3727389999997,44.729845999999995,21.273649000000002,290.527828
2021-05-26,229.80911000000003,1083.1096169999996,44.712881,18.897192999999998,291.8731019999999
2021-05-27,214.622538,1103.3086389999996,44.688567,21.111804999999997,298.04675900000007
2021-05-28,196.170585,1126.317989,44.702748,20.366422999999998,305.96206899999993
2021-05-29,200.849913,1010.6032870000001,44.698111999999995,18.967384999999997,307.895016
2021-05-30,183.59381799999997,892.1164269999998,44.702642,17.927552,295.898008
2021-05-31,186.253678,976.9226389999999,44.743153,19.134929999999997,407.2959479999999
2021-06-01,169.302419,998.9345900000001,44.785166000000004,19.314826,412.24367399999994
2021-06-02,200.25218599999988,979.8261950000003,44.634892,19.088799,417.25813000000005
2021-06-03,222.96443899999994,905.8779720000001,40.840879,19.533462999999998,364.4292000000001
2021-06-04,245.20484100000004,934.744043,33.667474,20.538459,371.3363069999999
2021-06-05,228.96721499999995,872.506105,25.525869,17.990295999999997,367.949274
2021-06-06,195.55571799999998,844.9383790000002,15.577064,15.193956000000002,342.675715
2021-06-07,188.909021,981.6421460000001,15.576145,17.729107000000003,419.321429
2021-06-08,182.04165700000001,1004.2370060000002,15.591892,17.295640999999996,427.253928
2021-06-09,232.422419,963.4799610000005,15.614538,18.391275000000004,417.4597020000001
2021-06-10,213.155679,987.3362219999999,15.602776,18.639856000000005,418.63180700000004
2021-06-11,166.16563599999998,1025.0015,15.589022,17.719598000000005,418.0586200000001
2021-06-12,135.27695700000007,907.597633,15.587949,19.020285000000005,416.90758800000003
2021-06-13,180.739377,786.4412760000001,15.573383,17.567118000000004,364.57865500000014
2021-06-14,203.655619,958.839535,15.546311,19.625290000000003,384.58896700000014
2021-06-15,170.066059,990.916265,15.538563,19.298389,421.41484500000007
2021-06-16,145.020203,1022.678621,15.568888999999999,19.637329000000005,426.2316200000001
2021-06-17,197.911881,976.2095069999998,15.539525,20.311583000000002,427.249956
2021-06-18,209.146393,960.3414429999998,15.539189,19.035974,429.71746200000007
2021-06-19,216.537362,840.6299819999999,15.536862,19.67649,415.216045
2021-06-20,171.58619600000003,801.345345,15.560262,20.111926999999998,366.3333370000001
2021-06-21,166.58335200000013,975.4639009999999,15.565367,19.337193,405.6664789999998
2021-06-22,207.06723300000002,975.6864929999999,15.566729,20.031246000000003,408.395286
2021-06-23,252.40651999999992,916.2860349999999,15.566105,19.145402000000004,417.8743589999999
2021-06-24,241.301685,913.6091069999999,15.565948,19.373157000000003,408.644815
2021-06-25,214.04204499999994,948.9935349999998,15.598237,19.957320000000003,408.99294699999996
2021-06-26,214.02862399999992,846.207485,15.631203,21.591451,410.0005719999999
2021-06-27,227.72686000000004,746.4009450000001,15.631977,19.172210999999994,374.10236799999996
2021-06-28,229.75185299999995,889.1039069999999,15.628056,21.424448999999992,415.381526
2021-06-29,204.1081350000001,917.203092,15.59544,20.228607,424.0598849999999
2021-06-30,152.22281100000004,938.0552449999997,15.586677,19.934226999999996,441.222105
2021-07-01,235.41019899999998,860.594793,15.583905,19.114809,429.6253789999999
2021-07-02,252.07088099999996,849.754511,15.582226,18.640736,432.531242
2021-07-03,214.36852399999998,770.489116,15.588269,19.833201000000003,432.7832
2021-07-04,201.15062199999994,704.4565880000001,15.586729,15.575953000000002,402.18785899999995
2021-07-05,212.760033,853.1163549999999,15.594567,21.415475999999998,447.47478500000005
2021-07-06,236.18238899999997,859.719201,15.594056,20.742631999999997,463.1219
2021-07-07,230.22144999999998,877.32325,15.590869,20.246975999999997,457.518929
2021-07-08,221.23771599999986,892.3664549999999,15.590677,18.788567,457.77499599999993
2021-07-09,234.21250599999996,830.721167,15.589415,19.90678,446.3986039999999
2021-07-10,239.53958600000004,713.3461339999999,15.588387,18.87727,450.24864900000006
2021-07-11,225.6889160000001,674.9540740000003,15.590095,14.287281999999996,410.24108400000006
2021-07-12,279.0774620000001,852.8316169999999,15.589274,13.570103,410.521477
2021-07-13,256.01696599999997,902.9500230000002,15.589151,20.02891,425.43167500000015
2021-07-14,265.3247569999999,914.1807980000001,15.589445,19.800680000000003,416.57044299999995
2021-07-15,236.55510299999997,939.1054640000001,15.58938,20.73552,435.23908000000006
2021-07-16,173.74352399999992,968.3454859999998,15.570094,21.421775999999998,465.30831700000005
2021-07-17,182.544198,839.5591259999999,15.580648,20.789184,471.42653799999994
2021-07-18,218.97868500000004,673.6108839999997,15.564736,20.64247899999999,462.7409820000001
